task_id,passage,difficulty,slate,chosen_item_id
task_tr002683,"Oh So , (Or my adopted nickname for it is the trough!) it's quick and convenient and right across the street from my building. I use to come here everyday for about 6 months,",t3,item_04894f4f4a1b21c4;item_9b9130a014b6cd21;item_67e66a51e219dabf;item_415395601059acac;item_c6b1d9178f0813e8;item_7294779df3eca53f;item_bdda59e2c04cf3a9;item_a2c9ea7c1358eb08;item_99b30b73460829e3;item_e4b3e597aeac8b94;item_d35ec124578e31c8;item_e76c6b962987155a;item_ddc9640b619d9c14;item_3fcf02d3db48a607;item_de98c2ca8ed8b96f;item_38cbfbf92152f679;item_d386e2b073708352;item_f06fc414a4b5ceeb;item_bb808bbf9a5db0ef;item_1498185755f95646,item_c6b1d9178f0813e8
task_tr002684,let me start this thing off by saying the customer service here is pretty good. My first experience was bad though because my antenna fell of in the . I told one of the manager,t2,item_caee66543edf678a;item_f15724a3ce5e9f9a;item_bf7d012121370616;item_4ed813179175e7b9;item_6b30ed82ad5e7ee1;item_3c94ebfc3009b403;item_8b9fca415e883119;item_321ce0892f047a8b;item_5bd37937094a0651;item_c4b55e4b6f45e853;item_eb886439bf87dcbe;item_245676297f5cbf71;item_600f5606b23adbe8;item_beba0f39068d0467;item_93352ff6d23706d3;item_75e12d063ed451b0;item_cc49948f8ab72584;item_d8e9017899c31f61;item_363732955faa60b7;item_5679c812b790a3c2,item_3c94ebfc3009b403
task_tr002685,We received excellent service from Justin (younger guy with glasses) who helped point us in the right direction for what we wanted. He seemed very knowledgable and the prices were,t5,item_bcc61194d9c62f27;item_f36ca7f991d054c3;item_51464eebae0d7988;item_3438b52340aed97e;item_8d9cb665b1b7b688;item_5ce2db1f69aab3d7;item_f01d78987b72b391;item_aa52f9326058f29b;item_fa487c395bb6526c;item_1def5060ce32cdc3;item_bc576aa6b2f6aa3c;item_07313ef659ffc5ab;item_0de27a33450a0604;item_be597cc1625014f8;item_5e369290efc39359;item_6c62e22593cf6570;item_76b1bf96b85e9d23;item_f9c71282db81801a;item_c2e4c8ede895200d;item_cf63c3364ddfe77a,item_bc576aa6b2f6aa3c
task_tr002686,My fiancée and I were not greeted when we entered the restaurant. A female worker was standing by the drink station and speaking very loudly towards the guy behind the counter in S,t5,item_f06fc414a4b5ceeb;item_9b46286bdbf0fff2;item_618affa17d5f68f6;item_8c24f827cab948bf;item_0cc2e2306c63c03a;item_bdda59e2c04cf3a9;item_2cd4ea46b2727164;item_58972571981791fd;item_d0bac63f1c0375bb;item_a7e826ec432bb322;item_c0a033c1d1eb1fed;item_67e5dd7e4f703de7;item_58743f5fcd27a0d2;item_2624a96721409788;item_5ed7fa5fe360fc06;item_51e0576d1d7ff157;item_69350b8af51905fa;item_622906984524b2bf;item_89d8678c9c3d8a01;item_3fee727028742e68,item_5ed7fa5fe360fc06
task_tr002687,"I needed a receipt. The driver put the charge through electronically, but his receipt printer was broken - and I had to fix it for him, but the charge had already been sent, so I",t2,item_f9d90232aefe9d65;item_f063fbfbf4d2fec3;item_96c9119375d298c8;item_ec34ae22b7b8308d;item_fe6ffd277f8d8fc0;item_afd948521d01275f;item_e32afb43176e1abb;item_4ea8ee4a7e7bfe22;item_7be821ffe0919deb;item_1f1911df78a8e403;item_433e7f749540b493;item_2a4e7e701707e369;item_15dc667226cb839b;item_e9c0684d89a7f85f;item_5a6a2742124b785b;item_8d0f1bfd3dc74b19;item_a881bd2d7e43f289;item_b7d9e6977fd303f9;item_3e714d69d02f9869;item_8efad26a5e1a5c0b,item_5a6a2742124b785b
task_tr002688,"Wow, once again I am appalled by the low ratings other reviewers have given this place. Maybe I caught them on good days, but I can't think of many things better than farm fresh e",t5,item_d2d766ac47207578;item_4a13d155d35235b1;item_514b0028b1bc3a47;item_7163e997eb4f2d37;item_529445625813f4dd;item_2ebbf00a7c1add67;item_bda4474a6398e8ab;item_64f1b915cd831bc6;item_53cb36db5236c07c;item_4dfff8ccc8304f11;item_e09db1e8f60e5a76;item_10681fe58a8a1508;item_1765f8fcac723247;item_7bda667008d7da20;item_7880c9d75d71fc43;item_01adfe53e420409c;item_061f985cbc51acb5;item_3ac21f6873cbc53d;item_15a52cff6e4a541c;item_c721f06ff8e0802f,item_d2d766ac47207578
task_tr002689,"Salmon la china and the charrusco were simply to die for! Empanadas - beef, chicken and cheese were perfectly prepared in its dough. The fillings yummy. The tres leches and chocola",t5,item_ccf0aabbb1b48a75;item_6a1b2ffae85db40c;item_1e944bf403cfb785;item_2405b854673532b0;item_68c54b78a01e7d7b;item_9e130a8547afc076;item_e965ddd23eef3984;item_5820d28a2f48cf9c;item_7e95fc18d2d111ea;item_bda806fc1bd60eff;item_0c5039ccbc61a82e;item_8317ab292802017b;item_c9f5f8d06caca5a2;item_bc3a32a4cc7612cb;item_c9064cdd840a0398;item_d5eb8c3347d808fe;item_06ee3ef4c26979a6;item_c1c997abfb7a3ff3;item_1c4f0b4b7529eeaa;item_dc82251d090ff397,item_06ee3ef4c26979a6
task_tr002690,"I don't even like planes and this was great. I took about 5o photos and I don't care about planes, helicopters etc. it was just a massive place - 5 hangars of stuff plus acres",t1,item_249c390f9bbaf9c1;item_e7747ae8f962b131;item_ec96755986214a3d;item_e0eeb82f728c9a0a;item_9f0676fbb6966a0c;item_45e3e38287f239cb;item_016f056264c524a3;item_473b1d23ffff51b6;item_de70879bd5c618cd;item_41af4673ee4e32e3;item_badcffa267742415;item_e16ac4bfc84d0663;item_c6406c30520747be;item_237aa0c6c4f47661;item_d997e0a79078c25d;item_611c2b6b2763ac85;item_0e5fdfc9a3ecc48a;item_70acd2ca4544613a;item_f370af3e61c5cc65;item_025b0d2365095745,item_c6406c30520747be
task_tr002691,I've been with for about a year now and I've had nothing but great experiences. The staff is always friendly and greets me by name almost all the time. The beds are gr,t5,item_dbddce699448b1cf;item_f627cb21e72ac544;item_69ea8f5ef1020069;item_81ecedf549375d4a;item_5972d3334047255b;item_5942abbe5b3ef9c6;item_ab1888f341a1acf0;item_fe4b6358be0ae520;item_5dd1fcff47cf8fad;item_a90d1af103a95209;item_82a0c73d0136c097;item_91ebdae6883e5009;item_2f59b75fd1520dbb;item_97a90f6e411f5058;item_3a88bf3efdf355eb;item_4cc69f1a7b3dac4a;item_2c0d30ec52442164;item_2abdd89624796782;item_0c184dab07538f3e;item_eca355d438eed40e,item_5972d3334047255b
task_tr002692,Wish I could give -1 stars *AVOID* the most unprofessional practice in Philadelphia. For starters anytime you need to schedule an appointment be prepared to wait at lea,t3,item_796146f5ef52dd48;item_ffb62779f7affb63;item_3db53d010ec2af9d;item_4af6adac32f9a87b;item_9439c9db7fdc2141;item_1225dddc3b1757ea;item_fbaa82223f0f5ada;item_9df91af96da025fe;item_ef929ced97432146;item_0497b790b031d101;item_7f79d4365f34220f;item_3fc3154ac977b646;item_1784c7a9a28cc1d9;item_a5cae2a2a32622f4;item_d2628bcb1a7f69a9;item_9e6725de21e5b3ab;item_237248b79c322996;item_0477cea130a92fe8;item_394c07437a587f32;item_37f030eeae07f3e8,item_394c07437a587f32
task_tr002693,I am an absolute newbie when it comes to sewing. I have taken four total classes here (so far) - the beginning Sewing 101 series (3 classes) and the pants class. The classes are fu,t1,item_1ccc30f94a8431ea;item_9cba61ad4b7cc2eb;item_6ef0fdd2938cb0eb;item_a08cb5ce1de9e033;item_06c86ca3ae7c8211;item_716f8bafc70b0e03;item_e232dcf53efa88c2;item_a2ac21bc08f168a8;item_d9ff2333fd80a30c;item_deda7d9a0ec710b0;item_957389f8a1f0ee1b;item_573f531b2a50337b;item_bb7b5dc1ccc86b49;item_08f18596473467c1;item_89dfab8bfc706423;item_31a3571df1c8b25f;item_0dd11e0c64a266f7;item_9de59eb4511e5c22;item_5504faaf596ac8ab;item_1b429c517e5a9e18,item_573f531b2a50337b
task_tr002694,My friends and I decided to check this out for a small get together on a Friday night. We booked about 2 weeks out. There was 7 of us. We all booked at different times. We had,t5,item_7bcd03e552cdb335;item_4092536e381cc784;item_fb783a247b0529ce;item_27a7064b9208b573;item_3ae6ab30d33ccc3a;item_c1be09c69ff5388b;item_19f7ae43f3656222;item_b26000d2de2a4652;item_9a44be629d7713c0;item_91487219790fdccc;item_4628162646a8ed9d;item_f1aecb148f4207ef;item_1250168c3e02ddcb;item_46deba985e9a73da;item_7f19e80e36c3180d;item_832c59141f8f0f9c;item_1d829b3d4e28a3be;item_fcc94726eef07b7f;item_4176349bbd837062;item_025b0d2365095745,item_4628162646a8ed9d
task_tr002695,"Mediocre place that will do the trick if you're at DRL or Education Commons and need a bite. I mainly go here to get snacks or quick things, but have also tried the sandwiches and",t4,item_a7a8a1d7d125c6b4;item_ff876f82c7abf438;item_abf939721696a02c;item_5847f7079822cb9a;item_d09c004772d26992;item_7ba33473742c0460;item_1fc4c91faebb45d5;item_bf5b7b3bd9aad2d1;item_4bd43e4adf0bfd52;item_b5ef7e37ead1010b;item_6d5ef61723993ceb;item_893af1b1b9f543ae;item_2e9d0015b2d076f7;item_03e3f1c2fe949020;item_1ee1bf5b6d158fa7;item_cbe9a15bf0f90336;item_041965940631e01e;item_e0827a4e90253361;item_45a983b130a85c11;item_bbe9919c9eb4672c,item_7ba33473742c0460
task_tr002696,These guys did a great job with my pace enclosed motorcycle I need are the wheel well replace that I needed the sunlight fixed on the roof of the and they did a ver,t3,item_72df2eabe0fc419e;item_6a8f1932d181b7e0;item_52ed4671b9407166;item_62aaaf93ba382cb1;item_231daa6693cbc1c1;item_aceb7e9e003171c4;item_a491a87e74a9fcdc;item_64657195752ba466;item_31a573daa547f228;item_f0f6849c84e07983;item_7079552e258ecc4c;item_200831d1682780d6;item_be608c9552903b7b;item_b930edd6e1090827;item_66779558061e2010;item_d1db6e74c0927e7d;item_2eb9fac680f579f3;item_c2945427c9912075;item_b9277737e24cfa3a;item_275bac8bc07638b9,item_275bac8bc07638b9
task_tr002697,This locally owned and company was top notch. Marco and his team showed up early and even texted me to ask if that would be okay. After arriving they,t1,item_7be410c67177f4e3;item_41a7e1c9de0d49be;item_31a852fa4f3dfd89;item_846a4006c0593085;item_9aecf651c8e70841;item_515275632956c9ec;item_355fbf59e918365f;item_5fe91e5dd4879fae;item_595ffa87d85fc700;item_0bfcbebe918510ea;item_07d991a93cf18b8c;item_ffbf02130ce9c74e;item_3ad3dcd3be261bdf;item_356931b64cd124c9;item_14f604d383486df5;item_e0b5d526adb7356d;item_47d19cf376468602;item_8ddaeaf68e116657;item_a8ad32830762b5b6;item_a93e4d952ea47179,item_07d991a93cf18b8c
task_tr002698,This was my second visit to for my dog Gryffin. My little buddy has had it rough and needs special care and the staff is always incredibly accommodating,t2,item_7a7eda1add6257f6;item_577bf0336cd9fc88;item_4919639aefab19c2;item_781cb73fca204556;item_9910e5507227c610;item_b6814cab7e6eb7eb;item_480f77b89aebfa07;item_b54f6287a6a9b7e1;item_9be1d71760d8f50f;item_cd818e693f38ef6f;item_44472a46c9e3fe28;item_d700eddee8d0052b;item_d31efaa9475c6a73;item_5fbbf20cfd9258fa;item_ea51ebf7619a2560;item_6a20237b9444e0f9;item_0935241cec81a60b;item_689e928f2fbb7943;item_48bb93230be8687c;item_45862f9fd55d2fc5,item_b54f6287a6a9b7e1
task_tr002699,Great club ...good light show. Hosts a rupaul drag race queen almost Every weekend...very diverse on the crowd and multiple themed nights. ..very good place to go and check out .,t1,item_5dbc24b57cb24e82;item_a6b3431b70e1fa80;item_b0a32fecb4708a9a;item_e22ce3791fafd251;item_83e01a28b963bcf5;item_b56a79fa1db0fd7b;item_cd044350a9801d31;item_e8eebb9404c96ab0;item_c30c1c575937d52f;item_871138a4801c9c95;item_07c715c315438605;item_15675b08776ab2b9;item_80ee83e03d1721c0;item_b96d6c4992662e9a;item_086d4af54f88b04a;item_4627f66e828295c4;item_78bba31da4f12598;item_268ff1483343f84a;item_8a8098eea3e88930;item_28059c1b7e9f28ca,item_086d4af54f88b04a
task_tr002700,I have bought all of my at since I discovered it one and a half years ago. The Uganda is my favorite. The owners are very nice and amazingly knowledgeable,t3,item_8a538a4dc6dd7444;item_0ba70ba099e791d1;item_2a480edd3d61bf1a;item_2f7a3c58fce369a0;item_53de7aa4db97bbeb;item_1498185755f95646;item_2fd32c1df4761051;item_26be8051067bac71;item_5b2b4e456db11ccc;item_4dd7fe96726287c0;item_6f4bd61860bdf6dc;item_45aca880abc06195;item_5905827a554ee298;item_1d578f06f88ad9fd;item_b3bd5d0209df5a8a;item_c2e7668d859824d5;item_3dc599ab3fa54e49;item_5ed2ee436bc5b21f;item_23931f81b9dbec44;item_43b7d69d47dd6752,item_26be8051067bac71
task_tr002701,Pretty good given the price. The Masala fries were a personal favorite! The Chicken Masala Cheesesteak also had a bit of a quick which was pretty good!,t1,item_5b2a72ac0f7ec11b;item_3fe5cc64976fc4df;item_47d0c563f8d45c01;item_514ad61d00c3908e;item_41f718b1bda38452;item_7998b37f01e0e935;item_e0a51db09692ca63;item_cd57b360f83da206;item_439d58c72d840f4a;item_599a4bb804cdfb09;item_6882032e2422b022;item_5ac799e04b2afcad;item_210fc86cb169ddc8;item_515fc10ca5c9a990;item_62df8a5e8ff9de73;item_90896caa6002b787;item_5489daccdeb00723;item_b58399e8352b61dc;item_dc6ccb29ac120161;item_f795037c3baa17b7,item_41f718b1bda38452
task_tr002702,I've only had one thing from this place but it was delicious. The spinach is definitely something I would get again and recommend to others. It was ready fairly quick and,t5,item_4904a7c95cf99a66;item_c106aa2fd14e6aae;item_ddc9640b619d9c14;item_059d524579b6e1f2;item_cae6683853d618b8;item_e6f65982983d3d0d;item_e18fbe7c85ab0323;item_04579236d2f58042;item_7cc827fc891db1f1;item_194af2c2cc7e5efa;item_9fc13eff59882ab8;item_7294779df3eca53f;item_d70f667b34b71160;item_faa062b05daf6f4c;item_99b30b73460829e3;item_8f05b77ced512635;item_a09acf19d8ab97a1;item_99cfb24a2024120c;item_942dceb4ff955a53;item_39f2d82fc6bb2359,item_04579236d2f58042
task_tr002703,"If you're in the mood for authentic Mexican food, this is the right place to eat! The best s I've been able to find in the Tampa Bay Area. They are generous with their portions",t3,item_6fab6906b42b9687;item_344356c10af395a9;item_d4e6f75e291e09ff;item_9995d73356e42911;item_b23068d57443b487;item_b20cfe25df1836b3;item_9654933798969733;item_2a95bab21150ecb2;item_39c52e49598cd35c;item_188401907868fbc1;item_352e2c285275df33;item_82673678a4652718;item_da43694ebc25c754;item_72115c7ec7cb9890;item_efe839b9f161728c;item_30cc5705a39c8d87;item_a8265ef4c582dada;item_6f9a27c6c6852336;item_ff3e385d76fcfc7f;item_5600ed8847828711,item_72115c7ec7cb9890
task_tr002704,"This is pretty easy to find, There is plenty of parking. The store layout makes navigating easy. They have plenty of office & school supplies. Including desks, & chairs.,",t3,item_9c25e2564538e010;item_5b93f68020d597fb;item_caa0ed99896a311e;item_23f590e908f96654;item_e099ddb1eac68ecf;item_1e95464511a9d9f6;item_1409dcc5a6962a5d;item_9d52eec0ff085ca4;item_97d3c86594e82886;item_10a6b42798bd59cd;item_a19f05b6f7c3d87e;item_526fb35bba18d27a;item_d49f52e462b5c7e5;item_2493a1fb4eb33e62;item_7edb6c375d7c8380;item_8a6a061815d1007f;item_9c9178adc4214398;item_c3e73756b0e874d6;item_213a18cb318e5ee0;item_a7a42c9e67452229,item_2493a1fb4eb33e62
task_tr002705,I'm really not one for hyperbole but Lilla just gave me one best messages I've ever had. I've had body work done literally all over world and this has to rank in my top 3.,t3,item_552e6c0f9d1d62df;item_a03562e93380801f;item_1fa1cb4da720b562;item_3abe92237530dcf1;item_6422f32d013bb7f7;item_7be71dd6a4f53722;item_d10a6a86184c9902;item_b69ee581c5f6ca7e;item_ece933a192c7a558;item_0a005bf248b73e91;item_44d9054981e10f00;item_8059fb26bd701549;item_6f122ea09e869029;item_2f8cd9e7a844cc12;item_379d2694564e7e1b;item_a8019539fbd5513c;item_3e12de2ed113eb2a;item_32c3f9ab15b0e344;item_3978219b25c8e5e1;item_9556b96306fb70ba,item_b69ee581c5f6ca7e
task_tr002706,"If u are looking for a dim sum place that has free parking and is not located in Chinatown, then this place is for u! This is more like your normal chinese established restaurant.",t5,item_904b98823ae016b6;item_9d2582d2243b987b;item_6287df8ee6eb871a;item_c11ad782a8a250e1;item_0a217358fbebaf0a;item_51821d6c2517dc11;item_cb7754818fda962c;item_d8d86db77f8231e5;item_38098cd199ff9a41;item_b95b11fac7bcbb80;item_0620c3756f204046;item_0532553e4d3a6977;item_22fd34a867979e4e;item_a2876fdb7fc8611d;item_d0c5851b5668a41a;item_64d4faa606f2e9d6;item_594f1d87762cea4c;item_ab128d9c868f8029;item_c832d38b75180117;item_acd7a31b8096195e,item_0620c3756f204046
task_tr002707,"Well, sorry to say, I cannot jump on this bandwagon. This was a place I decided to try because of Yelp, and unfortunately I was let down. First, all the food is precooked and sit",t4,item_cb4ba96b04e51f56;item_ad014af8534c728c;item_38cbfbf92152f679;item_2013059257a26d26;item_8de930a0147cd467;item_7e8a2947465594ea;item_72c214e25da5b496;item_bb430885dcd7983a;item_c7b50024224ee11d;item_34e8f72331c9b825;item_dfb2b68afca6e870;item_43adfb64dfeb29d8;item_503b3cf8886669a7;item_5f88ec6348f69ed2;item_f7fc59ae188cc858;item_c96941b0c1f1ebb5;item_0522196f92a77a37;item_544a1eb3c17daa05;item_ed39bf8ecee50882;item_0531e47886837fd6,item_f7fc59ae188cc858
task_tr002708,"Every time I go here the food is always top notch. I am basically a regular now. Although, it is a local "" joint "" the staff is always courteous, and capable of providing prom",t3,item_3e7e9ab1a5c0c71b;item_f73e722f1d1a2895;item_f06fc414a4b5ceeb;item_de7fa1bd25dcb671;item_cce779b8d7152163;item_2f7a3c58fce369a0;item_3246f66af72547b9;item_9cdf62218f8c83fc;item_7159a6bef2c803eb;item_1498185755f95646;item_649c7e392f7271f3;item_6ab0392843f060a3;item_1f9be66fb482400c;item_2d2358805e052c0b;item_d75558e911af9ff9;item_18182341a12f5f03;item_101ee6cf826c6e8d;item_fb5b7003a67cfa62;item_6c56c5fc99e6ff18;item_19a2b5aaa3ad6122,item_6c56c5fc99e6ff18
task_tr002709,"My bf and I went here because we got a coupon in the mail. We went for the lunch and it was terrible. All the food was cold, service was lacking. They have a sushi and stirf",t2,item_a08191a57af05ff9;item_657383a5a122cd6f;item_fc3c05b2ae80e508;item_ab977e9cbafbcf13;item_e3b64764d9aa2b8b;item_1cc96bfe9d4e2c02;item_6fdb73fb0a5a0fa0;item_25d2fefb359bf82c;item_4407aede87546196;item_16f71e3d435b73ac;item_29f20fef9a7ed90d;item_9358dc34d0ab547f;item_46a729879dc08493;item_b9cb81c93f37cbd7;item_6e58157547e94144;item_6f3f472929e7a793;item_c18e707422003bcf;item_761083f4ba08b6cb;item_1baf420d966ca647;item_f09a546771698c79,item_4407aede87546196
task_tr002710,"If you're from the East Coast, you must be thinking, WTF do s eat? Well, I am from the East Coast and oddly enough, I tried food for the first time in AZ",t4,item_842d5a9f62be5d4c;item_d286cebad7ef285e;item_0d466141da5cfec9;item_a2ce1defed495761;item_a639cbd86eeb517b;item_b18f42849586c77d;item_458ad3b832378e50;item_682033172c8819d1;item_20681c445b960ae8;item_eb727e6641507642;item_414041ee2de48865;item_149caeef65b3e0a8;item_74cf8a5062abfdbe;item_60782339e44d5c3e;item_f04ab4d45331e942;item_219ae181b00d4e3f;item_13aaa5617c5ce137;item_9a25bc14956534a9;item_782c455abdce6a40;item_a7490856db381fd7,item_458ad3b832378e50
task_tr002711,"Service at bar was good. Nice male bartender w/ prompt service. Here's the catch; beers are 9$. 9$ for bud light at a chain, ok I just won't drink here; ever.",t4,item_169b735003724a5e;item_62888718606a4500;item_07862bd08e6f9e16;item_b53de48b859e9f3e;item_b28bc90de6e1cdea;item_b9db5c1013ea3adf;item_57c8de20e6d64944;item_8433d80d83de7e2e;item_aa19615f48d43123;item_c69cdb16d5e133a3;item_10b6fbb3e005df52;item_564980239594f090;item_2990c2d3df167da8;item_67765f306876baba;item_dc45fa2930520481;item_09bab4de4dd69105;item_bde5d5e6bc06095d;item_9881861b066ef2c0;item_6690bd3b8d88e606;item_f4a55bc6f0911671,item_aa19615f48d43123
task_tr002712,One of the cleaner stores I've been inside. Convenient to get in and out. Located near the Westchase Vet that we were visiting so we decided to come here for gas and something to d,t4,item_79128ae4270fdbb1;item_91c7ae582ff73e0c;item_e4383b6313663e19;item_e282b37cd2daec80;item_92146709ecc34fa4;item_dfef6b86ae544ea1;item_88d760ffeb456208;item_c0240a4691aac5aa;item_2c61402a62ed6df4;item_0e8a4bc6431983a7;item_36b596b0e614a5dc;item_49d6e55d0218cccb;item_b0cfd0013977e8a0;item_c2ae92284179b2ab;item_fff666330f139f55;item_9e67b1af2951d0f3;item_fa9ce629704926ad;item_eec850c5e4f5abad;item_a561cc50f17c85ba;item_cdf654447b6c33be,item_49d6e55d0218cccb
task_tr002713,What a great example of an old school venue. Small with small corridors but that makes it feel real. Lots of city and UPenn history on display. Big 5 games are best here.,t1,item_7ff33a6891ade0d0;item_b5a606f887123201;item_74306705321bc360;item_d5e16a9f9eed65e0;item_7d1f54caeb0893d6;item_1b3e4a9ebf65b441;item_aba51eaafe061676;item_1ed7ab47752a90c1;item_4fe729b43d47799e;item_93ad851b03bcf57b;item_45f609c90ccbc0cd;item_80522202804df35d;item_6ff26c1e124269a9;item_414041ee2de48865;item_4280ab8b4fec8b8b;item_5d028342302fcb2d;item_2f2ba7a351a903c7;item_ce19f387f6ca778b;item_5fd2402a1e6648fe;item_9f0676fbb6966a0c,item_1ed7ab47752a90c1
